Tx_0 Batt,Tx_0 Time,Tx_1 Batt,Tx_1 Time,Tx_2 Batt,Tx_2 Time,Tx_3 Batt,Tx_3 Time,Tx_4 Batt,Tx_4 Time,Tx_5 Batt,Tx_5 Time,Tx_6 Batt,Tx_6 Time,Tx_7 Batt,Tx_7 Time,X_Coord,Y_Coord,Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.79349073637306,,-77.90876534540836,-58.26041313425364,-85.48912237972183,-68.4420662864564,-60.3452266373214,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.98459801636524,,-78.94604690101735,-63.53532464584879,-85.18311906487122,-63.29258366255661,-65.94420167851017,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.51874938532002,,-76.60469695161817,-61.36742892839575,-83.90028709395602,-62.10191649921033,-64.10094661481128,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.77385169766187,,-76.12252633015983,-59.82778641866291,-86.20736053104017,-66.24162047533031,-62.98712055057496,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.06323599323841,,-81.06199860257851,-56.890425583852064,-84.39248451295929,-65.27823214498542,-64.3360254448151,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-71.43467253865744,,-72.75387758134042,-57.35426208583131,-85.6007768219717,-63.39058852301163,-65.09058331835674,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.68011299836664,,-79.26908661891483,-58.42266062417795,-83.59423158794687,-66.21566360016232,-63.593328387921034,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-70.81961213981967,,-77.89116956779719,-60.23459547122502,-84.61466881308223,-63.096220425772,-62.943989223991224,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.51771475459674,,-78.42553300735742,-58.04991616276628,-86.062220800711,-68.68448543336909,-65.0376045513052,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.99617747682579,,-80.32195864602095,-59.10003628144129,-81.07807569786763,-67.09058331835674,-62.961170179189,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.43310610940003,,-81.4355336098074,-58.79523621457534,-82.2569464607294,-65.05160057242433,-62.03478781934831,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.34069517406205,,-81.63663036174273,-62.64396332150177,-85.18170563847461,-65.65045672671123,-63.34069517406205,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.96329371829523,,-79.5220786917612,-60.251073375326825,-82.50607599826893,-67.77892593119778,-62.4573027745916,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.68170322828304,,-75.5429402894231,-59.53001946652097,-82.37099943623952,-69.09485330907285,-61.962490026628274,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-76.38097169713443,,-73.53191633235629,-61.02759420494634,-87.8329172008661,-61.70716053882089,-62.91526565219732,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.55106045439955,,-76.96811048994248,-61.21321945487345,-84.05714585108562,-69.08377126102212,-63.360176292148694,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-77.33277478866394,,-78.52358590716914,-58.9988955536037,-83.51724635836385,-63.9890740364047,-59.12912830855967,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.31372221596995,,-78.29872630676748,-61.13769071764676,-83.8066248149769,-67.21859185180504,-64.28612885211137,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.3157852845114,,-75.78507224389456,-60.70046898221074,-84.8167775983143,-61.77248991463516,-62.999373727461986,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.05389518107512,,-79.99617747682579,-59.82778641866291,-83.81677813403897,-66.04649874172443,-67.09485330907285,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.99092635505495,,-74.84211698809976,-57.91426068370136,-83.12553811973505,-69.09485330907285,-64.65671269381708,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.38835571443039,,-76.05371747690958,-58.25012949044411,-82.34923185803062,-63.471088233600454,-65.07652306703952,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.81551066975177,,-79.33020590525851,-61.240318269608224,-84.61142008162126,-64.47430279004318,-61.351741299890634,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.57271582227824,,-77.63557918567481,-57.35426208583131,-84.60032308455891,-64.90876534540836,-62.756187143407345,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.21496292358376,,-75.37656359079693,-59.72452209478965,-84.51403299870177,-64.62664250556558,-62.869115215771615,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-76.062220800711,,-81.15844037483201,-62.207360531040166,-82.0321384881503,-69.60922161020686,-65.84723388419359,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-71.35420310974455,,-74.70873574779415,-60.23459547122502,-83.6910778209547,-67.12348403929582,-62.43860981567089,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.45787044849317,,-80.91287280362677,-57.75664528087542,-83.82651326624644,-66.48565978963379,-59.99251803997174,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-70.15661502586572,,-78.87900830695413,-60.425533007357416,-84.79177862017615,-62.15808150656578,-60.19704841545317,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.12848236164822,,-74.77248991463516,-60.036506937794215,-86.34046097558144,-66.21973635875251,-62.140115799201595,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.57271582227824,,-77.73899681987152,-62.55134457803945,-85.46263081858571,-64.82565826915094,-63.56371597324339,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-70.84943577199925,,-76.42266062417795,-56.22071358985785,-82.30199876756441,-63.681754548537384,-65.21859185180504,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.99928069077663,,-75.58250308837576,-57.45877459854081,-82.47108823360045,-65.32033206445811,-61.969222926203216,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-70.99251803997174,,-75.88426450474923,-62.94420167851017,-84.93622950132185,-67.2202993333387,-62.232364206873925,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-77.34821568816673,,-76.42266062417795,-61.02933977527704,-84.05714585108562,-61.42160114258077,-60.49118911152014,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.65563488622664,,-76.99092635505495,-60.945931350190634,-85.528903954779,-67.81693351166015,-59.81961213981967,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-71.1929300723778,,-77.81279980001577,-60.743656836470166,-83.81279980001577,-70.15672686197323,-61.872435716526184,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.39089244558893,,-79.06958249974267,-60.09535935985397,-84.94604690101735,-63.81415513966829,-64.75787930045448,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.5831206588669,,-79.12282342498135,-58.97827413392993,-80.61775683716151,-65.56139265135552,-61.12008078092829,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.02830370536599,,-74.08506941967259,-58.84849265802055,-85.08224334916889,-65.35544823113669,-63.943628658347706,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.23159228040825,,-80.09630467750945,-60.237127559161024,-86.61183126838385,-65.35544823113669,-62.81279980001577,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.22600835848992,,-76.25460913611498,-60.278232144985424,-82.81633919304781,-64.73393793828109,-62.97558370072689,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-70.2659745994656,,-78.12537980914287,-60.237127559161024,-84.54421718672076,-59.110841447697695,-60.38687566766123,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.60469695161817,,-80.19953458124523,-61.00797842933295,-82.12478268748416,-66.95592442502108,-59.20482100983254,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.03435005678293,,-79.54606157071986,-61.286128852111375,-85.34552528099395,-64.75618714340735,-62.71005336861886,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-70.45612272989425,,-77.82651326624644,-60.5094851880703,-82.2234704120735,-66.02933977527704,-63.90024139134272,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-76.42491714819583,,-78.12576427579972,-58.672804776009556,-87.53416065415756,-66.36939559304976,-61.65001753726871,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.6363412078671,,-79.36797597823313,-61.597923560684166,-84.16601507908126,-68.34821568816673,-60.29764700685686,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.61194992662082,,-79.60521195514227,-56.23379515876758,-81.98417178914735,-63.04991616276628,-63.98217630442517,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.15901699641901,,-80.46448633004027,-61.459669436310605,-83.19322437687774,-65.65045672671123,-62.50274261065107,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.81279980001577,,-76.2752768256411,-56.33849132892492,-86.09630467750945,-64.65753407806716,-63.09535935985397,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.33964026686559,,-77.15895327698678,-56.26597459946559,-83.90876534540836,-63.27689692516405,-68.0291468861634,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-71.02831238776969,,-78.60660654466072,-62.64396332150177,-80.08068438527067,-67.35307122951725,-61.539495059614694,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.56371597324339,,-79.97449432779004,-59.43575663032324,-88.8630359505117,-66.86662795469711,-58.90961435719335,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-76.20736053104017,,-78.6104606890029,-57.02798266267497,-85.42805730603222,-65.25999044895022,-66.47217684173246,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-76.77257396515226,,-82.9106711923914,-59.14852466815883,-86.48301446446014,-65.25527968833663,-65.0812654931363,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.35787166097947,,-76.29130805091764,-58.681754548537384,-86.79899993334827,-63.69176870316676,-59.31100323467325,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.9436286583477,,-75.87350498369942,-58.84688661560111,-82.76423988434483,-68.2734585022818,-63.52263155184144,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.13769071764676,,-76.12478268748416,-59.96577779959998,-84.44609774239657,-65.79349073637306,-63.83004366304955,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.2274493134594,,-78.49002907769898,-57.052335849344416,-83.50274261065107,-63.807317162105406,-61.26374847782107,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-73.16481031843776,,-83.15672686197323,-59.8531534700862,-84.43080242747975,-67.96422815896102,-59.41848742160094,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.39058852301163,,-79.31416153486857,-63.71026788289194,-85.5855701544658,-62.3452266373214,-65.82293418789318,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-78.149740719289,,-78.94824807174471,-56.33045459773365,-82.22309108837197,-65.12848236164822,-61.50617803035067,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.56534436865753,,-77.12755911722513,-58.29007669265155,-85.36797597823313,-66.36742892839575,-65.09058331835674,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.94824807174471,,-76.78364020161368,-65.15672686197323,-85.81576039861523,-66.3007375543984,-61.29007669265155,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.251951620191,,-80.35119783402348,-58.79523621457534,-84.91077402465737,-62.052335849344416,-61.74992064847923,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-71.74250928423051,,-78.48370718390508,-59.88274137119549,-82.86835677480043,-64.33770028702861,-62.81677813403897,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-71.49118911152014,,-75.2286088452919,-64.11905823962583,-84.52606329641564,-65.66380072361714,-63.01475195805554,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-71.0557836643506,,-78.3601762921487,-57.43467253865744,-85.57493459503038,-69.18204636972622,-62.21192061311757,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-76.12348403929582,,-76.21432837183781,-58.88419720860492,-82.05371747690958,-63.04991616276628,-64.15613845532826,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.0066808275838,,-79.02759420494634,-61.33964026686559,-83.63557918567481,-63.872435716526184,-60.00094180924603,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.94604690101735,,-81.61372009065222,-57.95324835918673,-83.54154583566519,-65.65045672671123,-65.24267463322386,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.97670160320389,,-77.12026616964928,-59.048183122326236,-83.06083887053963,-65.31127582265987,-62.99220934078802,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.81551066975177,,-77.21496292358376,-59.797495901416156,-82.06457393961973,-62.39646866135408,-63.08813786830399,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.22309108837197,,-78.51606886140081,-59.435707531739524,-86.34850990865239,-61.70716053882089,-62.869587022728936,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.88208751887618,,-75.86255377829143,-61.313722215969946,-84.24030845887766,-64.595204555664,-63.237127559161024,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.39359319364,,-78.73199946683981,-58.74448408735735,-83.07323042667383,-63.29643872528135,-62.6910778209547,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.7857985474428,,-75.44365720560882,-60.24216590247235,-84.51141202553816,-63.65133583719741,-64.64083280613555,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.4950010356151,,-77.62664250556558,-60.51062960220045,-85.76689168137743,-66.28214160894241,-60.762300645797566,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-76.84723388419359,,-79.89289021341324,-58.241237014188044,-84.60032308455891,-67.11815718918058,-63.668361849174346,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.34983446499237,,-76.2030474352022,-59.035490849905074,-81.29918054874936,-69.06664774835642,-58.50088889985257,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-74.92368540899548,,-77.45961196627815,-55.05334777894892,-84.52303222823534,-65.6255522081139,-63.96514668401663,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-75.02759420494634,,-77.26379993445224,-59.3377450165281,-83.34874795425925,-63.623569233362545,-61.7741660343566,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,4.15,0.0,,0.0,,0.0,,0.0,7,5,-72.74939656894223,,-75.96979391283102,-60.35544823113669,-84.79567148332035,-60.90961435719335,-60.96979391283102,
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.12755911722513,,-76.28330106667929,-59.489069931604064,-82.49026314928757,-66.61944955539829,-63.46666598093631,-79.84849265802055
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-71.3522181615267,,-77.91077402465737,-56.26597459946559,-78.84211698809976,-66.05508282662143,-62.2306030978565,-80.75344068045094
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.94855429543281,,-77.03378956750065,-58.291308050917635,-84.09058331835674,-66.97433044289555,-60.91426068370136,-77.79424526634213
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.9471828759194,,-76.65753407806716,-58.587366217783455,-84.30583144045421,-68.09103846143849,-65.69442308751643,-81.82212659258727
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-72.10178487872305,,-79.5905773445262,-63.832917200866106,-81.1401157992016,-64.04490542152399,-62.12096185587262,-80.20046445458742
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-78.53524595302478,,-79.60470827714246,-59.106442862679856,-83.29726688558662,-64.93328675140911,-62.907895218704226,-81.50441961972322
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-75.24475170730368,,-78.28038174455543,-56.20482100983254,-80.8870308865416,-65.81416089284204,-64.52518973588701,-83.11377174933824
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-76.36797597823313,,-76.961170179189,-58.786958836481574,-83.18374320615281,-65.0448737162985,-60.63762881061004,-80.96506634076329
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-73.66098003324585,,-76.07000223178025,-59.661654673498404,-81.06323599323841,-65.429211354013,-61.26041313425364,-79.01083020545812
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-75.88474382071615,,-78.46263081858571,-60.079966858136515,-81.54156640367829,-67.18650574562332,-62.51267479943705,-83.94420167851017
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-77.4872666004465,,-79.18745364685657,-59.756187143407345,-82.03481146250202,-68.84504557539168,-61.07599912868372,-83.71391918537881
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-73.47108823360045,,-75.86835677480043,-61.24162047533031,-80.12008078092829,-67.37865074875008,-61.22739799973405,-84.90983852270408
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.89807664127876,,-78.74450083931893,-59.35491569289876,-82.52606329641564,-65.8066248149769,-64.67832897456876,-86.0291468861634
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-75.3566012292686,,-76.75765559182615,-60.755945579176284,-83.63422817018534,-64.84849265802055,-63.77681989885856,-84.48350409299277
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-77.10659653213717,,-76.21127923675762,-62.79899993334827,-85.0518376357293,-64.89245777838394,-62.495760715924845,-80.75344068045094
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-73.07599912868372,,-78.54357006235266,-63.0518376357293,-83.89289021341324,-62.89168172365105,-61.90183344607169,-83.35307122951725
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-72.71784370839468,,-75.29643872528135,-57.91426068370136,-86.57630689931322,-66.34983446499237,-64.12606732422606,-80.51752299585137
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-71.09291823782614,,-76.72716779596021,-59.96809289702898,-82.05714585108562,-67.97449432779004,-64.02933977527704,-80.20605458683916
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.961170179189,,-77.39248451295929,-63.70885434922462,-81.86958702272894,-68.56181106652124,-63.23159228040825,-80.62664250556558
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-76.33900417029602,,-75.4950010356151,-60.29020331372996,-83.108329934742,-65.62530737621394,-63.03435005678293,-84.65831878675846
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-71.80288469400095,,-77.12848236164822,-60.35544823113669,-80.44968227816294,-63.728142721199575,-62.595204555664,-80.32659931651129
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.48906993160406,,-75.26041313425364,-61.29726688558662,-81.961170179189,-64.3206738035946,-61.12252633015983,-80.6509884292701
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.51267479943705,,-75.80653604869583,-57.40860134465149,-81.89807664127876,-66.25870158667124,-62.88432628553552,-81.57957585274622
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-72.1929300723778,,-77.48370718390508,-61.23054053096121,-87.42784021350708,-62.476558537957445,-62.89116956779719,-81.83967982392039
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-75.46666598093631,,-79.91923506675235,-59.54824467288324,-81.57301172054332,-66.34983446499237,-61.94964402183517,-81.16601507908126
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-74.32938946656493,,-76.51267479943705,-59.55609524257426,-82.25999044895022,-66.48370718390508,-61.25460913611498,-78.38687566766123
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-76.5587116643857,,-75.74448408735735,-59.70317971741305,-82.02891081654828,-64.2088391515577,-65.4872666004465,-78.81397910184226
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-75.82529650873418,,-76.40356455661149,-59.3882400421477,-84.55623533713332,-62.701765377647334,-65.39407823946041,-81.3213988561842
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-75.97433044289555,,-75.74939656894223,-60.98217630442517,-78.90759257056976,-64.2088391515577,-62.575477692063686,-80.23428291151156
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-73.56215296664361,,-80.53532464584879,-62.08606337314741,-81.75833030739305,-65.06323599323841,-62.26788716095787,-80.53231275061151
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-72.87350498369942,,-77.23459547122502,-58.77385169766187,-79.46870432949648,-67.5831206588669,-61.8425056583592,-81.3213988561842
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-71.01683195531129,,-74.00094180924603,-58.76863946066676,-82.6739727315565,-66.16585795310364,-59.41848742160094,-80.17896156772332
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-75.12474495085863,,-77.78316390013356,-60.82529650873418,-79.2056574924066,-65.3603806637057,-64.14735941019613,-79.05844665429129
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-76.33964026686559,,-78.18311906487122,-57.02831238776969,-80.24431911842666,-63.937932925515355,-63.03481146250202,-81.87105588609836
4.18,0.0,,0.0,4.16,0.0,4.16,0.0,,0.0,4.13,0.0,4.17,0.0,,0.0,7,5,-76.12606732422606,,-76.89807664127876,-59.8531534700862,-77.89433005539642,-64.25012949044411,-64.74482313422668,-84.77419057398615
