Tx_0 RSSI,Tx_1 RSSI,Tx_2 RSSI,Tx_3 RSSI,Tx_4 RSSI,Tx_5 RSSI,Tx_6 RSSI,Tx_7 RSSI,X_Coord,Y_Coord
127,-67,-76,-71,-77,-70,-72,-74,2,4
127,-67,-75,-72,-79,-70,-74,-75,2,4
127,-66,-77,-75,-78,-70,127,-76,2,4
127,-68,127,-74,-79,-69,-72,-76,2,4
127,-68,-75,-73,-78,-69,-71,-76,2,4
127,-69,-76,-74,-78,-69,-71,-75,2,4
127,127,-80,-72,-78,-70,-72,-76,2,4
127,127,-78,-72,-78,-70,127,-76,2,4
127,127,-78,-73,-78,-69,-71,-76,2,4
127,-66,-79,-73,-78,-70,-73,-77,2,4
127,-68,-82,-74,-78,-70,-71,-77,2,4
127,-68,-83,127,-78,-70,-71,127,2,4
127,-67,127,-72,-80,-69,-70,-77,2,4
127,127,-83,-72,-78,-70,127,-79,2,4
127,127,-81,127,-78,-69,127,-76,2,4
127,-68,-80,127,-79,-69,-71,-79,2,4
127,127,-82,-72,-78,-69,-72,-73,2,4
127,-68,127,-73,-77,-71,-71,-75,2,4
127,-67,-81,127,-78,-69,-76,-78,2,4
127,-67,-82,-73,127,-70,127,-78,2,4
127,-68,-83,-73,127,-69,-73,-78,2,4
127,-69,-82,127,127,-70,-72,-76,2,4
127,-67,-83,127,-78,-69,127,-81,2,4
127,-67,-83,-73,-79,-69,-72,-79,2,4
127,127,127,-74,-78,-70,-73,127,2,4
127,127,-78,-72,127,-70,127,127,2,4
127,-67,-79,127,127,-70,127,-74,2,4
127,127,127,127,-78,127,127,-77,2,4
127,127,127,127,127,-70,-71,-74,2,4
127,127,127,127,-78,-69,127,127,2,4
127,-68,-83,-72,127,127,-72,-75,2,4
127,127,-80,127,-78,-69,127,-75,2,4
127,-68,-80,-72,127,-70,127,-75,2,4
127,127,-80,127,127,-70,-72,127,2,4
127,-67,-78,127,-77,-70,-71,-76,2,4
127,127,-79,127,-78,127,127,-76,2,4
127,-67,-78,-72,-77,-69,-71,-76,2,4
127,-67,-79,-73,-79,-70,-72,-75,2,4
127,127,-80,-72,127,-69,-72,127,2,4
127,127,-79,127,127,-71,-72,127,2,4
127,127,-80,127,127,-71,-72,127,2,4
127,-71,127,127,-78,127,127,-75,2,4
127,-67,-78,-73,-77,-70,127,-79,2,4
-79,-79,-74,-77,127,127,-74,-79,2,2
-78,-77,-74,-77,127,127,-74,-77,2,2
-79,-78,-75,127,127,127,127,-77,2,2
127,-77,-74,-76,127,127,-75,-74,2,2
127,-77,-75,127,127,-76,127,-79,2,2
-80,-80,-74,-73,127,127,127,127,2,2
127,-78,-74,-78,-79,-79,127,127,2,2
-79,-77,127,-77,-81,-77,-74,127,2,2
-78,-77,-74,127,127,-78,-74,127,2,2
127,-77,-74,-74,127,-78,127,-78,2,2
-78,-77,-74,127,127,127,-74,127,2,2
127,-76,-74,-75,127,-79,-74,-78,2,2
-78,127,-75,-75,-80,-79,127,-78,2,2
127,127,-74,127,127,127,127,-78,2,2
-78,127,-74,127,-80,-77,127,127,2,2
-79,-78,-76,-76,127,127,127,127,2,2
127,-76,-76,-74,127,127,-75,-77,2,2
127,-77,-76,127,127,127,127,-77,2,2
127,-78,-76,-74,127,-77,-75,127,2,2
-79,-76,-75,127,127,127,-75,127,2,2
127,-78,127,127,127,127,-74,-77,2,2
127,-79,-75,127,-81,127,-74,127,2,2
-78,-78,-76,127,127,127,127,-78,2,2
-78,127,-75,-74,127,127,-74,-77,2,2
-78,127,-75,127,-81,127,-75,127,2,2
-77,-77,-76,127,127,127,-75,127,2,2
-78,-77,-76,127,127,127,-75,127,2,2
-78,-78,-76,127,127,-77,127,127,2,2
127,-79,-76,-74,-80,127,127,-77,2,2
127,-79,-76,-73,-80,127,127,-77,2,2
-79,-80,-76,127,127,-77,-74,127,2,2
127,-78,-75,127,-81,127,127,-77,2,2
-78,-78,-75,127,127,-78,-76,-76,2,2
-78,-78,-76,-74,127,-78,-75,-77,2,2
-78,-77,-76,-73,-82,127,127,-74,2,2
127,-77,-75,127,127,-79,127,-78,2,2
127,127,-75,-73,-82,-78,-74,127,2,2
-78,-76,-75,127,-80,-79,-75,-79,2,2
-78,127,-76,127,-80,127,-74,-79,2,2
-79,-77,-76,-74,127,127,-74,-78,2,2
-78,-77,-76,-74,127,127,-74,127,2,2
-79,-78,-76,127,127,-80,127,127,2,2
-78,-77,-77,127,127,127,-74,127,2,2
-78,-78,127,127,-81,127,127,127,2,2
-79,-77,-76,-74,127,127,127,127,2,2
-79,-78,-76,127,-81,-80,-74,-78,2,2
127,-77,-75,127,-82,-80,-74,127,2,2
127,-77,-76,127,127,-80,127,127,2,2
-78,-78,127,-75,-81,127,127,-78,2,2
-78,127,-76,-75,127,-80,-74,-77,2,2
-78,-77,-76,127,-81,-79,-74,127,2,2
-78,127,-76,127,-79,-79,127,127,2,2
-78,-79,-75,127,-79,-79,127,-77,2,2
127,-78,-77,127,127,-76,-73,-77,2,2
127,127,-73,-72,-82,-77,-75,-75,2,2
-77,-77,127,-75,127,127,-73,-81,2,2
-77,-78,-76,-73,-83,-80,-74,127,2,2
-77,-77,-76,-73,-83,-82,-74,-80,2,2
-80,-79,127,-74,127,-78,-74,-77,2,2
-78,127,127,127,-81,-81,-74,-77,2,2
-79,-77,-77,-74,-80,-79,-73,-76,2,2
-78,-77,-73,-76,127,-78,-73,-76,2,2
-80,-76,-77,127,-80,127,-74,-79,2,2
-79,-77,127,-73,-81,127,-74,-77,2,2
-77,-77,-76,-73,127,-78,-74,-76,2,2
-78,-78,-76,-73,127,-79,-74,-78,2,2
-77,127,-77,-73,-81,127,-75,127,2,2
-79,-79,127,-70,127,-83,-73,-78,2,2
-79,-78,-77,-72,127,-82,-74,-79,2,2
-80,-80,127,-71,-81,-82,-72,-79,2,2
-79,-79,-75,-73,-81,-81,127,-78,2,2
-80,127,-76,-77,127,-81,-75,-80,2,2
-80,127,-74,-75,-81,-80,-75,-79,2,2
-79,-80,-77,127,-81,-80,-76,-80,2,2
-79,-77,-76,-76,-81,-79,-75,127,2,2
-80,-79,-77,-77,-82,-80,-75,-78,2,2
-80,-74,-79,-75,-82,-80,-75,-79,2,2
-79,-78,-77,-76,-81,-81,-75,-79,2,2
-80,-77,-76,-76,-82,-80,-76,-79,2,2
-79,-78,-74,-77,-81,-79,-76,-82,2,2
-78,-78,-78,-74,-82,-81,-75,-82,2,2
-78,-79,-76,-77,-82,-81,-75,-79,2,2
-79,-79,-75,-75,-81,-83,-76,-78,2,2
-80,-80,-76,-75,-81,-83,-76,-79,2,2
-79,-79,127,-76,-83,-80,-76,-80,2,2
-78,-78,-75,-73,-82,-82,-75,-83,2,2
-80,-78,-76,-77,-80,-82,-74,-83,2,2
-81,127,-79,-77,-81,127,-74,-80,2,2
-79,127,-77,127,127,127,-74,-79,2,2
127,-76,-76,-76,127,127,-75,-77,2,2
-78,127,-76,127,-82,127,-74,-78,2,2
-77,-79,-75,-78,-83,-79,-72,-77,2,2
127,-78,-76,127,127,-79,-73,-77,2,2
-78,-78,-75,-78,-82,-80,-76,-78,2,2
-78,-78,-75,-78,-82,-81,-75,-78,2,2
-78,-78,-75,127,-83,-79,-75,-76,2,2
-79,-78,-75,-76,127,127,-75,-77,2,2
-78,-77,-74,-77,127,-78,-76,-79,2,2
127,-77,-75,-77,127,-80,-73,-80,2,2
-78,127,127,127,-82,-82,-73,-81,2,2
127,127,-73,-74,127,127,-81,-61,2,0
127,127,-74,-72,127,-80,127,-61,2,0
127,127,-74,-73,127,-79,-81,-61,2,0
127,127,-74,-73,127,-77,-82,127,2,0
127,-83,-73,-73,-82,-80,-82,-62,2,0
127,-83,-73,-73,127,-80,127,-62,2,0
127,-82,-73,-73,127,127,-82,-62,2,0
127,127,-73,-73,127,-81,-81,-61,2,0
127,127,-74,-73,-82,127,-81,-61,2,0
127,-83,-73,-73,-82,-79,-81,-62,2,0
127,-84,-73,-72,127,-81,-82,127,2,0
127,-84,-73,-73,127,-80,-82,-62,2,0
127,127,127,127,-82,-80,127,-61,2,0
127,-85,127,-72,-80,-81,-80,-61,2,0
127,-83,-73,-74,-82,-79,127,-61,2,0
127,127,-74,127,-83,-78,-83,-62,2,0
127,127,-74,-74,127,-78,-82,-62,2,0
127,127,-74,-73,127,-79,-82,-62,2,0
127,-84,-74,-74,-83,-79,127,-62,2,0
127,-84,-73,-74,-82,-78,127,-62,2,0
127,-82,-73,-73,-81,-78,-82,-61,2,0
127,-84,-73,-73,-82,-79,-82,127,2,0
127,127,-73,-73,127,127,-81,-62,2,0
127,-82,-73,-73,-81,-79,-81,-62,2,0
127,-83,-73,-73,127,-79,127,-62,2,0
127,-82,-73,-73,-81,-79,-82,-61,2,0
127,-83,-73,-73,-82,-78,-81,-62,2,0
127,-83,-73,-73,-82,-78,-82,127,2,0
127,127,-74,-77,127,-76,127,-62,2,0
127,-87,-74,-74,127,-78,-82,-62,2,0
127,127,-74,-74,-82,-77,-81,-62,2,0
127,-84,-74,-73,127,127,-81,-62,2,0
127,-82,127,-73,-83,-77,-82,127,2,0
127,-85,-74,-73,-83,-77,-80,-62,2,0
127,127,-74,-74,-83,-77,-81,-62,2,0
127,127,-73,-74,-83,-77,-80,-62,2,0
127,-83,-73,-73,-82,-77,-81,-62,2,0
127,127,-73,-73,127,-77,-81,-62,2,0
127,-83,-74,-74,-83,-78,-78,-62,2,0
127,127,127,-75,127,-79,-82,-62,2,0
127,-84,-74,127,-82,-79,-82,-62,2,0
127,-84,-74,-75,-83,-77,-81,-62,2,0
127,-83,-74,-74,127,-77,-80,-61,2,0
127,-84,-74,-74,-83,-77,-81,-62,2,0
127,-84,-74,-75,-83,-77,127,-61,2,0
127,127,-74,127,-83,-77,-81,-62,2,0
127,127,-74,-74,-82,-77,-79,-61,2,0
127,-84,-74,-74,-82,-77,-80,-61,2,0
127,-85,-74,-74,-83,-77,-81,-61,2,0
127,-85,127,-76,-83,-77,127,-62,2,0
127,-83,-74,-75,-83,-78,-80,-62,2,0
127,127,-74,-74,-83,-77,-80,-62,2,0
127,-84,-74,127,-83,-77,-81,-62,2,0
127,127,-73,-75,-82,-78,-82,-62,2,0
127,-84,-75,-75,-82,-78,-80,-62,2,0
127,-85,-74,-74,-83,-78,-81,-62,2,0
127,127,-74,-75,-82,-80,127,-62,2,0
127,127,-73,-75,-83,-78,-81,-62,2,0
127,-83,-75,-74,-83,-79,-81,-62,2,0
127,-82,-73,-75,-83,-79,-81,-62,2,0
127,127,-73,-73,-82,-78,127,-62,2,0
127,127,-73,-73,-81,-78,127,-62,2,0
127,127,-73,-74,-82,-76,-82,-62,2,0
127,127,-74,-74,-81,-77,-83,-62,2,0
127,-83,-74,-74,-81,-76,127,-62,2,0
127,-83,-74,-74,-81,-77,127,-62,2,0
127,127,-74,-73,-81,-77,-84,-62,2,0
127,127,-74,-73,-81,-77,127,-62,2,0
127,127,-74,-73,-82,-77,127,-62,2,0
127,-84,-74,-73,-82,-77,-85,-62,2,0
127,127,-74,-73,127,-77,-84,-62,2,0
127,127,-73,-73,-82,-78,127,-62,2,0
127,127,-73,-72,-82,-76,127,-62,2,0
127,-84,-73,-74,-85,-79,-82,-63,2,0
127,-84,-73,-75,-85,-79,-81,-62,2,0
127,-84,-73,-71,127,-77,-82,-61,2,0
127,-79,-74,-76,-83,-78,-83,-63,2,0
127,-80,-73,-74,-84,-80,-80,-61,2,0
127,-83,-74,-77,127,-77,-79,-62,2,0
127,-81,-72,-75,127,-80,-78,-62,2,0
127,127,-74,-74,127,-80,127,-62,2,0
127,-80,-73,-72,-82,127,-82,-62,2,0
127,-79,-73,-72,-81,127,-80,-62,2,0
127,-81,127,-74,-83,-80,-80,-62,2,0
127,-82,-74,-73,-82,-79,127,-62,2,0
127,-80,-73,-72,-80,-80,-85,-62,2,0
127,127,-74,-72,-81,-80,-83,-62,2,0
127,-84,-73,-71,127,-79,-81,-62,2,0
127,127,-73,-74,-82,-78,-82,-62,2,0
127,-82,-73,-76,-85,-80,-82,-62,2,0
127,-80,-73,-73,127,127,-82,-62,2,0
127,-82,-74,-74,127,-79,-80,-62,2,0
127,-83,-72,-74,127,-80,-80,-62,2,0
127,-79,-73,-74,127,-81,127,-62,2,0
127,-83,-72,127,127,-78,-80,-62,2,0
127,-80,-73,-72,-85,-79,-82,-62,2,0
127,127,-73,-73,127,127,-79,-62,2,0
127,-84,-73,-73,127,-79,127,-62,2,0
-84,-84,-73,-74,127,-77,-81,-62,2,0
127,-82,-74,-76,-81,-78,-79,-62,2,0
127,-82,127,-75,-81,-75,-71,-65,4,0
127,-82,127,-75,-82,-75,-70,127,4,0
127,127,127,-74,-84,-77,-71,127,4,0
127,-82,127,-73,-84,-76,127,-65,4,0
127,-82,127,-73,-83,-76,-70,127,4,0
127,127,127,-73,127,127,127,-65,4,0
127,-85,127,-72,-84,-75,127,-65,4,0
127,127,127,-72,127,-74,127,-66,4,0
127,127,127,-72,127,-74,-70,127,4,0
127,-83,127,-73,-82,127,-69,-67,4,0
127,127,127,-74,-82,-73,-71,-67,4,0
127,127,127,-73,127,-73,-70,-67,4,0
127,-81,-84,-73,127,-75,-70,-67,4,0
127,-82,127,-73,-82,-76,-71,-66,4,0
127,-79,127,-72,-83,-75,-70,-65,4,0
127,-81,127,127,-81,127,127,-66,4,0
127,-81,127,-73,127,-76,-71,-67,4,0
127,-80,127,-74,-82,-75,-70,-65,4,0
127,127,127,-73,127,-74,-70,-66,4,0
127,127,127,-73,127,-75,-70,127,4,0
127,-81,127,-71,127,-74,-70,127,4,0
127,127,127,-73,127,-74,-70,-65,4,0
127,127,127,-72,-83,-76,-70,-65,4,0
127,-83,-84,-72,127,-75,-70,-65,4,0
127,127,127,-71,127,-76,-70,-65,4,0
127,-82,127,-72,127,127,-70,-65,4,0
127,-82,127,-73,-84,-75,-70,-67,4,0
127,127,127,-73,-83,-76,-70,-67,4,0
-85,-83,127,-73,-83,-74,-70,-66,4,0
127,127,127,127,127,-75,-70,-65,4,0
127,127,127,-72,127,-75,-70,127,4,0
127,127,-86,-71,127,-74,-70,127,4,0
127,127,127,-72,-83,127,-70,-65,4,0
127,-83,127,-71,127,-75,-70,-65,4,0
127,-83,127,-71,-81,-76,-70,-66,4,0
127,127,127,-73,127,127,-71,-67,4,0
127,-81,127,-75,127,127,-70,-67,4,0
127,-82,127,-73,-81,127,-70,-67,4,0
127,-79,127,127,-81,-77,-69,-67,4,0
127,-80,127,-75,127,-75,-70,-66,4,0
127,-81,127,-74,-83,127,-70,-66,4,0
-85,-80,127,-71,-81,-74,-69,-66,4,0
-85,-81,127,-73,-83,127,127,-67,4,0
127,-82,127,-73,127,-76,-71,-67,4,0
127,-82,127,-74,-84,127,-71,-65,4,0
127,-81,127,-69,127,127,-71,-66,4,0
127,-83,127,127,127,-76,-71,-66,4,0
127,-80,127,-69,-82,-75,-73,-65,4,0
127,-82,-85,-71,-83,127,-71,-66,4,0
127,-80,127,-70,-83,-75,127,-66,4,0
127,-80,-83,-71,-84,-74,-70,-66,4,0
127,-80,-84,-69,-82,-75,-70,-67,4,0
127,-78,-78,-69,-83,-74,-71,-67,4,0
127,-78,-84,-66,127,-74,-71,-66,4,0
127,-76,-84,-68,-83,-73,-69,-67,4,0
127,-80,127,-68,-81,-75,-70,-66,4,0
-84,-81,127,-73,127,-75,-71,-66,4,0
127,-78,127,-73,127,-74,-70,-67,4,0
127,-79,127,-71,-83,-75,127,-65,4,0
127,-79,127,-71,-81,-74,-70,-67,4,0
-84,-79,127,-80,127,-74,-71,-65,4,0
127,-77,127,-77,-81,-77,-71,-67,4,0
127,-78,127,-76,-80,-74,-71,-66,4,0
-84,-79,127,-73,-81,-75,-71,-65,4,0
127,-80,127,-73,-82,-75,-71,-66,4,0
127,-79,127,-75,-82,-74,-71,-65,4,0
-85,-79,127,-74,-81,-74,-71,-65,4,0
127,-79,127,127,-82,-74,-72,-65,4,0
-85,-79,127,-74,-82,-74,-71,-65,4,0
-85,-79,127,-72,-82,-76,-70,-66,4,0
127,-78,127,-73,-82,-76,-70,-65,4,0
127,-78,127,-73,-83,-75,-71,-65,4,0
127,-77,127,-73,-81,-75,-71,-65,4,0
127,-79,127,-74,127,-76,-70,-65,4,0
127,-78,127,-73,127,-77,-70,-66,4,0
-84,-81,-82,-73,-83,127,-71,-65,4,0
127,-79,-81,-73,-83,-76,-71,-65,4,0
127,-77,-82,-74,-83,-76,-71,-65,4,0
127,-78,-83,-74,-83,-76,-71,-65,4,0
127,-78,127,-75,127,-75,-71,-65,4,0
-84,-78,127,-74,127,-75,-71,-65,4,0
-83,-79,127,-72,127,-74,-71,-66,4,0
127,-80,127,-72,-83,-75,-72,127,4,0
127,-80,127,-72,127,-75,-71,-65,4,0
-84,-80,127,-71,127,-73,127,-65,4,0
127,-80,127,-71,127,-74,-70,-65,4,0
127,-80,127,-70,-80,-73,-70,-65,4,0
-85,-79,-81,-71,-81,-72,-71,-66,4,0
127,-80,-81,-73,-83,-73,-71,-65,4,0
-82,127,-81,-73,-81,-75,127,-65,4,0
-82,-78,-81,-74,-81,-75,-70,-65,4,0
-83,-79,-81,-75,-80,-73,-70,-66,4,0
127,-78,-83,-76,-83,-74,-71,-65,4,0
127,-80,-80,-70,127,-74,-71,-65,4,0
127,-82,127,-70,-84,-74,-71,-65,4,0
127,-84,127,-72,-82,-74,-70,-65,4,0
-84,-82,127,-72,-81,-73,127,-65,4,0
127,-80,127,-72,-81,-74,-71,-65,4,0
127,-80,-83,-72,-81,-74,-71,-65,4,0
-82,-80,-81,-72,-81,-73,127,-64,4,0
-79,-84,127,-71,127,-66,-68,-77,4,2
-80,-79,-83,-73,-82,127,-68,-82,4,2
-78,-82,127,-77,127,-67,-68,-80,4,2
-79,127,127,-73,127,-67,-68,-80,4,2
-78,-79,127,-73,127,-67,-68,127,4,2
-77,-81,127,-72,127,-67,-67,-81,4,2
127,-80,127,-72,127,-67,-67,-83,4,2
-77,-81,127,-72,127,-67,-68,127,4,2
-77,-81,127,-72,127,-67,-68,127,4,2
-77,-81,127,-73,127,127,-67,127,4,2
-77,-81,127,-73,127,-67,-67,127,4,2
-77,-82,127,-73,127,-67,-67,127,4,2
-77,-81,127,-73,127,-67,-67,127,4,2
-77,-81,127,-73,127,-67,-67,127,4,2
-77,-81,127,-73,127,127,-67,127,4,2
-76,-81,127,-73,127,-67,-66,127,4,2
-78,-79,127,-73,127,-67,-67,127,4,2
-77,-81,-86,-74,127,-67,-68,127,4,2
-77,-81,127,-73,127,127,127,127,4,2
-77,127,127,-72,127,127,-67,127,4,2
-77,-81,127,-73,127,-67,-68,127,4,2
-77,-80,127,-73,127,127,-68,127,4,2
-77,-81,127,-73,127,-67,127,-86,4,2
-77,-81,127,-72,127,-67,-66,127,4,2
-77,-81,127,-72,127,-67,-68,127,4,2
-78,-81,127,-72,127,-67,-67,127,4,2
-77,-81,127,-72,127,-67,-68,127,4,2
-77,-81,127,-72,127,-67,-68,127,4,2
127,-83,127,-72,127,-67,127,127,4,2
-77,-80,127,-72,127,127,127,127,4,2
-77,-80,127,-72,127,-67,-67,127,4,2
127,-80,127,-73,127,-67,-66,127,4,2
127,-80,127,-72,127,127,-68,127,4,2
-77,-80,127,-73,127,127,-68,127,4,2
-77,-81,127,-72,127,127,-67,127,4,2
-77,-82,127,-73,127,-67,-67,127,4,2
-77,127,127,-72,127,127,-68,127,4,2
-77,-82,127,-73,127,-67,127,127,4,2
-77,-80,127,-73,127,-67,127,127,4,2
127,-79,127,-73,127,-67,-67,127,4,2
-77,-82,127,-73,127,-67,-67,127,4,2
-77,-83,127,-73,127,-67,-67,127,4,2
-77,-83,127,-73,127,-67,-67,127,4,2
-77,-82,127,-72,127,-67,-67,127,4,2
-77,-82,127,-72,127,-67,-67,127,4,2
127,-83,127,-73,127,-67,-67,127,4,2
-78,-79,127,-74,127,-67,-68,127,4,2
-77,-79,127,-74,127,127,-67,127,4,2
-77,127,127,127,127,-67,-68,127,4,2
-78,-81,127,-72,127,-67,-68,127,4,2
-78,-83,127,-72,127,-67,-67,127,4,2
127,-82,127,-72,127,-67,-68,127,4,2
-78,-82,127,127,127,-67,-68,127,4,2
127,-83,127,-72,127,-67,-67,127,4,2
-77,127,127,-72,127,-67,-68,127,4,2
-77,-82,127,-72,127,-67,-68,127,4,2
-78,-82,127,-73,127,-67,-68,127,4,2
-77,-81,127,-74,127,-67,-68,127,4,2
-77,-84,127,-73,127,-68,-67,127,4,2
-79,-83,127,-76,127,-67,-68,127,4,2
-77,-82,127,-73,127,-67,-68,127,4,2
127,-81,127,-82,127,-67,-69,127,4,2
-78,-81,127,-81,127,-66,-68,127,4,2
-77,-81,127,-75,127,-67,-68,127,4,2
-77,-83,127,-77,127,-67,-67,127,4,2
-78,-82,127,-74,127,-68,-68,127,4,2
-78,-85,127,-78,127,-67,-69,-81,4,2
-77,-80,127,-73,127,-66,-68,127,4,2
-78,-81,127,-73,127,-67,-68,127,4,2
-78,-81,127,-74,127,127,-68,127,4,2
-79,-81,127,-73,127,-67,-68,-84,4,2
-78,-83,127,-73,127,-67,-68,127,4,2
-78,-81,127,-74,127,-65,-68,127,4,2
-78,-82,127,-74,127,-67,-68,127,4,2
-77,-81,127,-72,127,-67,-67,127,4,2
-78,-80,127,-73,127,-67,-68,127,4,2
-78,-79,127,-74,127,-67,-67,-83,4,2
-78,-79,127,-76,127,-67,-67,127,4,2
-77,-79,127,-74,127,-68,-67,127,4,2
-78,-80,127,-75,127,-67,-68,127,4,2
-78,-80,127,-74,127,-67,-68,127,4,2
-78,-79,127,-75,127,-68,-68,127,4,2
-77,-81,127,-75,127,-67,-68,127,4,2
-78,-81,127,-74,127,-68,-68,127,4,2
-79,-79,127,-74,127,-68,-68,127,4,2
-80,-79,127,-76,127,-67,-67,127,4,2
-78,-78,127,-71,127,-67,-68,-81,4,2
-78,127,127,-72,127,-68,127,-82,4,2
-78,-82,127,-73,127,127,127,-81,4,2
-78,-81,127,-73,127,127,-68,-85,4,2
-79,127,127,-73,127,-68,-68,-80,4,2
-79,127,127,-72,127,-68,-68,-81,4,2
-78,-84,127,-73,127,-66,127,-80,4,2
-79,127,127,-72,127,-68,-68,-81,4,2
-79,127,127,-72,127,-67,127,-80,4,2
127,127,127,-72,127,127,-68,-80,4,2
-78,127,127,-73,127,-68,-67,-81,4,2
-78,127,127,-72,127,127,-68,-79,4,2
-78,127,127,-72,127,127,-67,-80,4,2
-78,127,127,-71,127,-68,127,-80,4,2
-72,-69,-73,-64,-70,-76,127,-59,3,1
-71,-69,127,127,-70,127,127,-59,3,1
-71,-68,127,127,-70,127,127,-59,3,1
-72,-68,127,-66,-70,127,-75,-59,3,1
-71,-69,-75,-66,-70,127,-74,-59,3,1
-72,-68,127,-65,-70,127,-75,-59,3,1
-72,-69,-74,-65,-70,127,-76,-60,3,1
-71,-68,127,-66,-70,127,-76,-59,3,1
-72,-68,-74,-65,-70,-76,-76,-60,3,1
127,-68,-73,-67,-70,-78,127,-59,3,1
-71,-68,127,-68,-70,-77,-78,-59,3,1
-71,-68,-75,127,-70,127,-76,-59,3,1
-71,-69,127,127,-70,-81,-74,-59,3,1
-71,-69,127,-67,-69,127,127,-60,3,1
127,-70,127,-67,-69,127,-74,-60,3,1
-72,127,127,-68,127,-76,127,-60,3,1
-71,127,-74,-66,-70,-75,-74,-60,3,1
-72,-68,127,-67,-69,-75,-74,-59,3,1
-71,-69,-74,127,-69,-77,-74,127,3,1
-71,-70,-75,127,-69,-78,-75,-60,3,1
-72,-70,127,-67,-70,-78,-74,-60,3,1
-73,127,127,-66,127,-70,-73,-60,3,1
-72,127,127,-68,-70,-75,127,-59,3,1
-71,-69,127,127,127,-76,127,-60,3,1
127,127,127,-68,-70,127,-72,-58,3,1
-71,-69,127,-68,-70,-78,-74,-59,3,1
-71,-69,-74,-68,127,-77,-74,-59,3,1
-72,127,127,127,127,127,-73,-59,3,1
-72,127,127,127,127,-76,-73,-60,3,1
-72,-69,127,127,-70,-77,-74,-59,3,1
-72,-69,-74,-68,-70,127,-73,-59,3,1
-72,-69,-74,127,-70,-78,-73,-59,3,1
-72,127,-75,-69,-70,-78,-74,-59,3,1
-72,127,-74,127,-70,-78,-73,-59,3,1
-72,-69,127,127,-70,127,-74,-59,3,1
-72,-68,-73,-67,127,127,-73,-59,3,1
-72,-69,127,-68,-70,-78,-74,-60,3,1
-71,-69,-72,-67,127,-78,-73,-59,3,1
-72,-68,127,127,-70,-79,-73,-59,3,1
-72,127,127,127,127,-74,-73,-59,3,1
-72,-68,-73,-67,-71,-75,-73,-59,3,1
-72,127,127,127,127,-75,127,-60,3,1
-72,127,-73,127,-70,127,127,-60,3,1
-73,127,-73,-66,-70,127,-72,-60,3,1
-72,-69,127,-66,-71,127,-72,-59,3,1
-72,-69,-73,127,-70,-75,-74,-59,3,1
-72,127,127,-67,-70,-74,-73,-60,3,1
-72,127,-74,-68,127,-75,-73,-59,3,1
-72,-68,127,127,-70,-74,-72,-58,3,1
-72,-69,127,-67,-70,127,-72,-58,3,1
-72,-69,127,127,-70,-74,127,-58,3,1
-72,127,-74,-68,127,127,-72,-58,3,1
-72,-69,-74,127,-70,-75,127,127,3,1
-71,127,-74,-66,-70,127,-73,127,3,1
-71,-68,-73,127,127,-75,-73,-59,3,1
-72,127,127,-68,127,127,127,127,3,1
-72,-68,127,-65,127,-76,-72,127,3,1
-72,127,-73,-68,-70,-76,-73,-58,3,1
-72,127,127,-68,-70,-75,-73,-59,3,1
-72,-69,127,127,-70,127,-73,-59,3,1
-72,127,127,-68,-70,-76,-72,-58,3,1
-72,127,127,127,-70,-75,-72,-59,3,1
-72,127,127,-67,-70,-75,127,127,3,1
-72,127,127,-67,-70,127,-72,-59,3,1
-72,127,127,-67,-70,-75,-74,-61,3,1
127,127,127,127,-70,127,-73,-60,3,1
-71,127,-74,127,-70,127,-73,-60,3,1
-72,127,127,127,-70,-74,-72,127,3,1
-72,-69,127,127,-70,127,127,-60,3,1
-72,-69,127,-68,-70,-74,127,-60,3,1
-72,127,-74,-68,-70,127,127,-60,3,1
-72,127,-74,127,-70,-74,127,-60,3,1
-72,127,-74,-68,-70,-73,-71,-60,3,1
-72,-69,127,127,-70,127,-72,127,3,1
-72,-69,-74,127,-70,127,127,-59,3,1
127,-69,127,-67,127,-74,-73,-61,3,1
-72,127,127,127,-70,-74,-72,-60,3,1
-72,-69,127,-67,127,-74,-72,127,3,1
-72,127,127,127,-70,-74,127,-60,3,1
-72,127,127,-68,-70,-73,-72,127,3,1
-72,-69,127,127,127,127,127,-60,3,1
-72,127,127,-68,-70,127,-72,-60,3,1
-72,127,-73,127,-70,-73,-72,-59,3,1
-72,-68,-74,-68,-70,-74,-72,-59,3,1
-72,-69,-74,-67,-70,-74,127,-60,3,1
-72,127,127,-67,-70,127,-72,-59,3,1
-72,127,127,127,-70,127,-72,-59,3,1
-72,-68,127,-66,-70,127,-72,-59,3,1
-71,127,-73,-67,-70,-74,-72,-60,3,1
-72,127,127,127,-69,-74,-72,127,3,1
-72,-69,127,-67,127,-74,-73,-60,3,1
-72,127,127,127,-70,-74,-73,-60,3,1
-72,-69,-73,-67,-69,127,-73,-60,3,1
-71,127,-73,-68,-69,-76,-73,-60,3,1
-72,-68,127,127,-69,127,-72,-60,3,1
-72,-69,127,127,127,-76,127,127,3,1
-71,-69,127,-68,-69,-76,127,-60,3,1
-71,-69,-73,127,-69,-76,-73,-59,3,1
-72,-69,127,-68,-70,-75,-73,-60,3,1
-72,-68,-73,-68,-70,127,-73,-59,3,1
-71,-69,-74,-68,-70,-75,-72,127,3,1
-71,127,-74,-69,-69,-76,-71,-60,3,1
-71,-68,127,-67,-70,-75,-72,-60,3,1
